2110500,192917,452729
2110025,200372,452805
2110633,183231,452569
2110036,201785,452612
2110030,201113,452622
2110641,183943,452511
2110517,194381,452679
2110439,206945,463541
2110209,204603,452286
2110518,194397,453106
2110637,183559,451406
2111061,211593,450253
2110631,183183,452218
2110716,190150,443825
2110657,186168,451814
2110526,195290,452109
2111033,211791,443152
2110330,204795,456779
2110693,186430,444135
2110917,199349,444205
2110615,187745,446836
2110994,205441,442634
2110698,187006,443245
2111088,215016,451196
2110078,198115,446525
2110973,203838,446606
2110988,204808,446522
2110966,203355,446590
2110799,192053,445969
2110970,203671,445806
2110211,204819,453331
2110974,203957,446014
2110216,205178,453253
2110205,204528,454591
2110825,194028,444089
2110834,195254,445454
2110689,186128,444250
2110861,192725,442729
2110690,186150,443556
2110625,188651,446561
2110782,191505,446956
2110089,199682,446949
2110806,192318,446854
2110609,186647,446879
2110758,189992,446832
2110954,202535,444783
2110995,205519,446418
2110616,187800,447079
2110968,203553,446134
2110071,197246,446792
2110607,186316,446727
2110613,187327,446639
2110206,204572,453278
2110670,187282,448478
2110646,185479,449463
2110647,185654,448826
2110597,185150,448330
2110596,185084,447733
2110256,207360,454464
2110982,204400,446173
2110695,186844,444589
2110997,207477,443642
2110835,195409,444697
2110952,202328,445762
2110208,204599,454302
2111064,211693,447592
2110219,205368,454267
2110258,207602,454064
2110833,195129,444883
2110780,191410,444730
2110989,204813,444816
2110175,208073,449099
2110083,199261,446921
2110706,188129,444660
2110692,186400,444468
2110831,194853,444381
2111005,207826,444695
2110167,207580,450942
2110156,207102,450471
2111025,211117,443863
2111038,212299,444460
2110823,193494,443996
2110720,190523,443690
2110686,185333,444002
2110713,190070,444686
2110691,186258,444796
2110772,191058,444857
2110808,192418,446312
2110605,185924,446277
2110768,190891,445320
2110839,196186,443882
2110703,187636,443936
2111036,212030,443823
2111014,209829,445903
2110915,199313,443943
2110714,190136,443514
2110603,185826,445930
2110765,190792,445790
2110951,202246,446821
2110682,184465,443965
2110617,188064,449580
2110912,199117,443846
2110125,204055,451301
2110856,192263,442248
2110828,194346,445704
2110961,203036,445734
2110809,192554,445882
2110666,186982,449991
2111019,210413,446024
2110658,186391,449540
2110672,187576,449659
2110654,185969,448181
2110673,187608,447894
2110645,185269,450218
2110762,190558,448979
2110659,186437,449049
2110595,184987,448704
2110664,186927,450288
2110207,204581,453849
2110665,186951,447810
2110708,189482,444291
2110668,187038,448173
2110606,185963,446705
2110662,186672,448311
2110620,188251,448803
2110701,187566,445090
2110542,191326,451287
2110090,199698,447597
2110614,187654,447628
2110656,186105,447699
2110987,204718,447414
2111029,211267,444387
2110611,187132,447467
2110763,190679,447448
2110859,192621,440399
2110685,185115,443389
2110212,204963,452243
2110979,204196,447516
2110816,193198,446187
2110872,193588,442066
2110740,191304,439897
2110857,192377,441752
2110748,191577,438822
2110747,191577,437409
2110741,191321,440485
2111044,213185,444433
2110465,192694,457959
2110446,191793,454622
2110052,201039,451125
2110049,200910,450870
2110639,183613,451836
2110109,202318,450077
2110683,184733,444341
2110592,184595,448560
2110681,184433,443540
2110688,185691,443982
2110610,186794,446365
2110635,183521,451677
2110634,183494,450899
2110638,183571,452349
2110630,183085,451708
2110608,186377,447297
2110627,188937,446751
2110895,196101,441818
2110794,191920,447629
2110651,185776,448552
2110551,192022,451128
2110547,191664,451117
2110800,192059,446875
2110807,192409,446483
2110283,199913,454792
2110792,191800,445840
2110785,191531,445528
2110458,192348,457983
2110675,187659,448589
2110694,186544,445074
2110696,186925,443858
2110544,191574,450619
2110715,190143,444196
2110718,190341,444861
2110733,190995,439856
2110727,190401,440546
2110731,190872,439518
2110735,191120,440427
2110819,192141,443328
2110495,191981,453505
2110496,192228,453204
2110549,191949,451873
2110552,192070,451590
2110837,195834,443992
2110836,195687,444798
2110513,194121,452409
2110892,195700,442769
2110896,196209,442985
2110897,196277,442500
2110485,193727,457988
2110916,199322,442867
2110464,192654,457520
2110455,192312,455957
2110456,192321,456492
2110137,205531,449554
2110717,190198,442730
2110622,188440,449561
2110711,189805,444110
2110802,192242,445642
2110710,189752,443015
2110712,189979,443083
2110728,190425,440904
2110671,187564,450743
2110676,187678,450062
2110463,192591,454708
2110752,191838,440324
2110766,190821,444077
2110744,191530,441261
2110444,191444,453259
2110736,191223,441054
2110737,191226,442025
2110738,191269,441555
2110024,200128,454192
2110776,191259,444487
2110767,190867,445613
2110546,191663,450098
2110550,192000,450207
2110803,192250,445943
2110260,207607,454505
2110787,191690,445266
2110804,192282,444441
2110812,192712,444261
2110781,191453,443929
2110210,204773,453970
2110789,191715,443481
2110855,192184,442761
2110270,208593,454697
2110014,197468,453990
2110778,191372,443227
2110864,192929,443108
2110468,192810,455931
2110459,192381,455771
2110448,191822,455250
2110450,191924,456254
2110453,192273,455086
2110891,195408,443234
2110506,193365,451792
2110452,192191,454486
2110128,204404,448735
2110512,194105,453083
2110519,194469,453985
2110535,196562,452145
2110538,196884,451251
2110012,197253,452645
2110016,197770,457073
2110005,196655,455709
2110451,191994,454134
2110130,204556,451703
2110261,207804,453124
2110309,202181,453506
2110018,198887,453657
2110266,208090,453719
2110021,199602,453931
2110242,206853,453906
2110302,201678,453772
2110471,192867,454656
2110449,191822,453737
2110498,192370,454061
2110815,193098,445772
2110820,193235,445051
2110817,193201,446117
2110824,193539,445791
2110558,192522,451634
2110509,193687,451171
2110469,192831,454142
2110503,193283,453702
2110484,193564,456263
2110490,193971,456199
2110473,193065,457034
2110472,193035,457366
2110584,195861,450841
2110571,194387,449556
2110480,193420,457553
2110572,194408,450097
2110829,194527,445375
2110847,197540,441991
2110885,194637,441834
2110832,194893,445610
2110830,194624,444529
2110827,194206,444674
2110877,194060,443038
2110589,196521,450404
2110590,196666,450041
2110873,193788,443488
2110879,194106,441571
2110013,197340,453208
2110821,193236,444165
2110886,194688,441429
2110813,192847,444735
2110810,192653,445790
2110528,195395,455085
2110001,196193,456641
2110587,196384,449929
2110068,197125,449021
2110586,196156,449941
2110588,196462,449839
2110840,196344,445404
2110060,196350,448729
2110533,196488,451121
2110069,197160,449551
2110846,197382,442574
2110848,197873,442449
2110338,200722,460283
2110902,197938,441600
2110850,198055,442220
2110064,196815,449177
2110237,206622,454649
2110273,208706,455687
2110334,205510,456457
2110445,191752,455710
2110265,208083,455514
2110486,193792,455872
2110333,205233,456776
2110027,200498,453579
2110313,202623,453786
2110017,198558,453794
2110443,190758,453856
2110203,204293,453921
2110252,207235,453998
2110521,194929,454332
2110142,206022,449645
2110215,205173,454655
2110006,196690,454764
2110457,192340,456920
2110274,208729,454473
2110197,203646,454556
2110222,205445,454574
2110213,204995,454829
2110286,200304,454459
2110841,196764,444998
2110063,196760,448649
2110061,196405,449194
2110269,208397,454269
2110067,197092,449934
2110066,197047,450416
2110532,196258,451099
2110922,199724,442959
2110904,198663,442777
2110907,198826,443131
2110084,199293,449146
2110085,199308,448771
2110253,207302,452646
2110031,201277,453312
2110081,198753,449260
2110080,198515,449803
2110079,198182,450110
2110074,197709,450154
2110077,197907,449865
2110849,197967,442925
2110292,200892,456108
2110289,200586,456622
2110123,203971,451818
2110355,201585,458010
2110284,200015,457667
2110339,200732,460778
2110022,200002,454382
2110285,200134,454924
2110135,205245,450043
2110042,199579,450684
2111047,213831,444095
2110196,203626,454236
2110527,195293,454349
2110277,209144,455415
2110314,202859,455748
2110522,195043,454088
2110263,207946,454680
2110516,194198,453936
2110199,203789,453927
2110228,206142,452909
2110632,183219,452793
2110493,191677,452967
2110201,204083,452940
2110487,193795,456921
2110510,193853,452960
2110035,201685,452915
2110282,199776,456473
2110428,206302,462731
2110399,203334,460338
2110411,204065,464098
2110441,207417,461202
2110255,207356,454899
2110276,208942,457645
2110387,202123,461224
2110384,201465,462135
2110247,207017,456734
2110422,205594,462160
2110326,204219,456948
2110324,204048,456028
2110157,207122,447819
2110352,201379,458928
2110363,202001,457601
2110370,202357,457680
2110002,196220,452889
2110227,205918,452908
2110642,183974,453172
2110502,193180,452890
2110028,200553,452950
2110507,193402,453276
2110033,201463,453078
2110254,207340,453056
2110311,202545,455422
2110232,206525,453061
2110019,199254,452906
2110257,207591,455533
2110377,202927,456868
2110214,204996,455294
2110306,201997,456513
2110318,203134,456069
2110531,196221,455359
2110470,192867,455310
2110037,201937,453178
2110192,203278,453061
2110640,183627,453188
2110319,203222,455532
2110354,201492,457780
2110020,199591,454394
2110321,203648,456377
2110447,191810,457113
2110996,205642,444704
2110299,201568,455793
2110489,193909,456379
2110251,207234,455598
2110478,193373,455582
2110308,202176,456471
2110278,209216,455838
2110335,205653,457040
2110336,205679,456690
2110440,207390,463588
2110112,202760,451070
2110466,192755,456524
2110250,207211,457560
2110432,206540,459594
2110442,207945,458316
2110414,204627,458247
2110010,197114,456650
2110272,208664,456261
2110316,202976,456493
2110382,201227,461829
2110003,196362,456102
2110477,193358,455947
2110221,205387,456041
2110310,202334,456065
2110417,205091,459217
2110462,192566,458456
2110953,202416,446272
2110429,206429,458004
2110983,204436,442033
2110491,194165,458115
2110420,205277,458017
2110190,203006,453902
2110301,201644,455091
2110329,204680,457432
2110454,192305,457517
2110105,202016,449959
2110984,204614,441586
2110899,196717,442215
2110901,197182,441397
2110943,204103,441556
2110937,203207,442079
2110876,194019,442222
2110920,199691,442337
2110913,199124,441990
2110732,190902,441832
2110893,195803,441681
2110900,196751,441635
2110328,204452,456295
2110371,202432,457443
2110481,193494,456964
2110368,202200,457226
2110424,205947,462137
2110374,202704,457826
2110479,193383,458088
2110364,202023,458655
2110467,192810,458392
2110482,193550,458484
2110194,203542,453921
2110433,206677,458342
2110369,202285,459239
2110474,193130,458398
2110359,201779,459923
2110409,203830,461720
2110346,201107,461134
2110385,201624,461665
2110345,201106,461990
2110341,200816,462488
2110349,201288,459284
2110344,201083,459229
2110357,201636,460401
2110426,206133,461852
2110404,203562,459752
2110348,201283,460303
2110492,194572,460182
2110525,195155,455031
2110366,202135,460441
2110408,203693,462142
2110430,206534,462033
2110419,205179,464186
2110410,203951,463290
2110406,203649,465590
2110415,204672,464001
2110403,203501,462825
2110413,204231,464881
2110392,202851,462138
2110425,206058,462356
2110431,206540,462369
2110233,206525,455170
2110220,205372,455058
2110378,203061,457214
2110568,193914,449957
2110574,194670,449973
2110138,205916,450185
2110865,192962,441548
2110942,204089,441120
2111001,209670,441375
2110940,203592,441374
2110862,192766,441381
2110898,196342,443500
2111042,212708,444164
2110407,203649,463994
2110163,207468,447906
2110416,205063,463676
2110418,205112,457571
2110124,204030,450038
2110230,206287,452213
2110241,206828,456519
2110239,206751,455191
2110322,203690,457337
2110327,204424,456586
2111031,211529,442962
2111050,210995,447915
2110062,196626,447338
2110562,193253,451565
2110007,196908,452677
2111024,210924,443683
2110008,197028,453339
2110202,204165,453094
2110421,205493,457389
2110680,183987,443846
2110875,193993,443289
2110884,194616,442850
2110707,189311,445605
2110108,202251,450501
2110281,199401,455323
2110515,194169,454794
2110280,199227,454895
2110529,195427,454777
2110317,203006,454891
2110009,197067,455076
2110883,194421,443119
2111057,211484,449288
2110769,190899,443520
2110851,198191,443561
2110860,192717,442433
2110867,193202,442514
2110905,198753,442493
2111028,211262,442462
2110894,195896,443153
2110113,202772,449975
2110583,195798,449942
2110679,189148,449882
2111075,212472,449926
2110178,209113,449912
2111086,213641,449810
2110172,207923,449737
2110578,195108,449882
2110405,203587,463275
2110939,203491,442510
2110924,200058,444098
2111022,210846,444716
2110822,193486,444708
2110801,192138,444743
2111035,211925,444846
2111046,213376,444049
2110117,203108,451975
2110046,200540,450224
2111074,212391,450217
2110930,201859,443701
2110934,202306,441283
2110929,201805,443240
2110928,201040,443278
2110927,201007,445921
2110048,200750,451278
2111052,211037,449881
2111089,215084,449883
2110743,191514,439553
2110396,203217,460970
2110291,200865,454031
2110029,200985,452948
2110293,200940,454644
2110296,201217,455085
2110295,201106,456375
2110188,202904,452487
2110191,203174,454294
2110187,202870,452945
2110390,202791,462604
2110391,202805,463240
2110400,203438,462133
2110380,203207,458632
2110290,200783,457110
2110746,191540,439163
2111018,210306,448570
2111054,211335,450472
2111000,209446,440477
2110978,204152,442660
2111073,212381,447957
2111079,212788,447914
2111053,211051,447433
2111062,211648,447210
2111049,210910,449354
2111048,210703,449041
2111059,211505,448253
2111077,212665,448658
2110294,201084,456806
2110351,201351,459605
2110350,201299,459936
2110375,202771,459383
2110367,202140,460131
2110365,202066,458220
2110360,201802,459174
2110307,202062,456102
2110361,201933,457932
2110300,201642,454403
2110303,201872,454953
2110304,201907,454160
2110297,201222,454308
2110181,202386,452501
2110182,202387,453434
2110056,201878,451446
2110402,203488,462449
2110325,204064,457493
2110315,202910,455279
2110372,202498,460400
2110376,202836,460016
2110323,203931,456270
2110971,203768,445306
2110394,203125,462964
2110356,201628,460958
2110397,203219,464808
2110362,201979,460753
2110358,201750,459623
2110353,201429,460723
2110980,204264,442377
2110955,202593,445514
2110958,202861,444863
2110957,202799,446480
2110116,203101,452319
2110869,193369,443055
2110235,206596,455444
2111034,211869,445252
2111013,209566,445524
2110909,199017,440781
2110759,190429,446173
2111060,211507,449726
2111087,214402,451343
2111066,211910,449973
2110945,204670,439502
2110931,201863,440734
2111085,213564,451273
2110726,190328,439340
2111072,212310,449303
2110754,192050,439277
2110750,191761,439797
2110936,203119,440694
2110742,191402,438645
2110947,205200,438615
2110749,191635,438039
2110730,190682,440601
2110998,208683,440814
2110881,194346,440875
2110874,193876,440959
2110887,194791,441118
2110944,204541,440378
2110870,193498,440459
2120234,210458,443967
2120175,201601,442843
2120137,190840,446506
2120035,200193,451556
2120073,202532,456473
2120010,199795,452841
2120013,200141,452868
2120196,203125,446192
2120203,203588,446321
2120143,191298,448337
2120127,190329,444187
2120150,194646,446701
2120008,198702,452694
2120021,197721,451370
2120006,198542,452311
2120118,184695,451172
2120100,192131,450679
2120111,187899,448271
2120075,203773,455951
2120198,203312,443991
2120045,197640,449258
2120147,193042,444314
2120061,208468,449149
2120056,207558,448641
2120029,198751,451719
2120048,201734,449893
2120174,201472,445871
2120071,201379,454429
2120162,198748,444076
2120057,207833,450255
2120146,192074,446989
2120095,195105,454290
2120176,201679,445426
2120154,194819,444980
2120179,202950,442711
2120113,188866,447141
2120089,192888,459794
2120058,207834,449499
2120019,197336,451514
2120139,190912,444502
2120082,205515,460932
2120248,212812,450206
2120134,191687,442231
2120241,212873,443800
2120023,198027,452010
2120067,206310,452484
2120044,197624,448256
2120168,200416,442503
2120235,210530,442870
2120124,187256,443365
2120189,202474,444281
2120080,205069,462922
2120144,191596,447521
2120206,203903,444198
2120009,199198,452580
2120215,204984,445257
2120207,204015,445771
2120178,201811,446259
2120017,201318,452606
2120042,197522,449226
2120074,202608,454027
2120180,203283,440549
2120164,199492,443192
2120199,203439,445451
2120170,200967,444745
2120088,192655,456922
2120218,205224,445843
2120018,197214,451056
2120079,204240,461461
2120129,190745,442733
2120052,205054,449481
2120171,201060,442541
2120047,200660,448135
2120136,190715,447360
2120055,207020,450892
2120205,203857,442719
2120185,201955,445691
2120246,212246,448656
2120142,190966,443842
2120081,205512,461799
2120016,201043,452404
2120070,200734,454416
2120004,198298,452713
2120086,206843,457720
2120117,184141,450453
2120077,202290,458453
2120097,196777,451248
2120231,209832,443836
2120068,207771,453547
2120001,197009,451914
2120085,206770,461152
2120135,190174,447327
2120141,190964,446866
2120224,209095,443156
2120169,200726,443587
2120011,199810,452386
2120092,193753,456582
2120211,204652,444566
2120214,204834,447198
2120015,200640,452542
2120249,213669,450457
2120083,205864,460037
2120116,183151,451344
2120020,197716,451588
2120050,204129,449171
2120024,198140,450866
2120239,211152,444731
2120177,201765,445104
2120026,198557,452008
2120087,192611,455472
2120140,190948,446306
2120210,204334,445014
2120037,200665,451754
2120039,201357,451717
2120195,203013,447534
2120222,205549,445536
2120243,211174,448779
2120229,209675,446098
2120145,191749,446587
2120238,211054,445509
2120028,198609,451522
2120130,191270,442601
2120221,205487,446152
2120193,202968,446869
2120106,195244,448851
2120054,206495,449801
2120187,202266,445056
2120151,193389,443527
2120043,197590,450591
2120123,186308,444024
2120036,200501,451166
2120032,199577,451324
2120244,211288,450226
2120128,190340,445405
2120063,204170,453536
2120012,200102,453717
2120007,198693,453355
2120022,198006,451522
2120103,193112,450387
2120138,190879,447814
2120202,203552,447483
2120186,201997,446820
2120109,187677,446890
2120197,203197,444543
2120133,191300,439286
2120152,193563,444469
2120062,202105,452848
2120003,197731,452507
2120040,196566,448200
2120217,205119,444861
2120155,196869,443223
2120120,185752,449080
2120066,205638,451425
2120112,188078,450164
2120236,210822,442113
2120041,196762,447604
2120030,199148,451426
2120107,195765,449397
2120076,202185,459795
2120072,201490,454779
2120183,203868,442324
2120212,204753,444195
2120192,202741,443426
2120069,207778,455175
2120046,199527,448393
2120153,194801,446052
2120034,199857,451560
2120053,206139,449073
2120049,203314,451375
2120165,199790,444256
2120163,198821,442196
2120114,189187,448093
2120065,205137,454445
2120166,199793,442418
2120247,212576,449566
2120245,211927,447436
2120121,186535,447858
2120219,205344,444397
2120098,190279,453334
2120102,192680,450623
2120160,198454,441856
2120149,193379,447071
2120184,204050,441977
2120002,197453,453347
2120228,209331,445222
2120125,189264,444734
2120204,203794,444815
2120091,193116,455711
2120122,186807,450214
2120200,203484,447046
2120172,201120,443151
2120158,194434,441204
2120225,207356,445640
2120148,193051,447646
2120099,190866,452258
2120190,202499,446700
2120132,190603,441310
2120188,202455,447347
2120242,210906,447815
2120213,204754,445856
2120093,193807,451949
2120108,187013,446896
2120110,187688,447374
2120090,193116,457736
2120059,208148,448830
2120233,210013,446275
2120159,195673,442400
2120237,210920,444060
2120105,193196,449888
2120208,204242,447237
2120104,193195,451184
2120173,201368,443825
2120230,209703,444619
2120181,203362,441993
2120033,199715,451892
2120101,192363,449973
2120201,203534,443646
2120096,195151,450943
2120156,198366,442986
2120194,202978,445363
2120161,198550,443959
2120119,185494,451210
2120157,193755,442831
2120167,200352,445060
2120220,205483,443898
2120232,209915,445691
2120182,203611,441212
2120094,194358,450768
2120209,204322,446563
2120025,198249,451718
2120060,208385,448363
2120064,204629,454789
2120051,204308,449673
2120078,202781,457025
2120223,205736,444979
2120084,206537,458421
2120191,202610,446011
2120005,198358,453656
2120014,200192,452446
2120027,198591,451129
2120115,182574,451711
2120240,211926,444010
2120126,190144,442426
2120131,189615,441854
2120226,208550,444902
2120031,199251,451877
2120038,200940,450483
2120216,205001,446821
2120227,208903,446093
2130116,208597,456498
2130254,191772,446760
2130316,213302,444322
2130131,201694,457842
2130147,203091,460813
2130126,204650,456516
2130173,193208,453050
2130125,204519,456893
2130082,207176,452398
2130231,190812,440798
2130095,203832,453575
2130161,191631,453573
2130096,204647,451975
2130258,192568,444556
2130077,205964,448825
2130026,198197,451652
2130249,191658,446794
2130185,191666,450971
2130091,203595,453622
2130213,183415,452434
2130124,204238,457971
2130079,206177,449346
2130263,194664,445447
2130320,211399,450169
2130321,211412,447588
2130136,201901,459147
2130199,184637,448250
2130178,195099,451101
2130241,190786,448459
2130266,195120,445772
2130073,204819,448744
2130193,194281,449532
2130060,198676,449528
2130018,201243,452449
2130197,195892,449499
2130002,197425,453043
2130030,198850,451851
2130189,193061,450440
2130006,199812,452230
2130089,203575,453165
2130308,205100,446990
2130181,196381,450924
2130138,202081,459122
2130319,211269,448249
2130220,187646,450806
2130324,212688,448834
2130117,200793,456502
2130108,206855,455522
2130043,201001,452122
2130016,201056,452272
2130217,186204,449333
2130265,195115,445908
2130299,200658,445081
2130005,199612,452227
2130088,203465,453328
2130149,203263,460023
2130059,197903,450085
2130112,208026,453542
2130145,202857,460714
2130021,201848,452569
2130098,204917,454623
